League Name,Season ID,Season Year
Thailand Thai Champions Cup,8061,20222023
Thailand Thai Champions Cup,10016,20232024
Croatia Super Cup,7727,20192020
Croatia Super Cup,7728,20222023
Croatia Super Cup,9797,20232024
Austria Landesliga Burgenland,7749,20222023
Austria Landesliga Burgenland,9778,20232024
Austria Landesliga Burgenland,12702,20242025
Austria Landesliga Wien,7758,20222023
Austria Landesliga Wien,9782,20232024
Austria Landesliga Wien,12726,20242025
Austria Landesliga Niederösterreich,7760,20222023
Austria Landesliga Niederösterreich,9783,20232024
Austria Landesliga Niederösterreich,12719,20242025
Austria Landesliga Oberösterreich,7761,20222023
Austria Landesliga Oberösterreich,9786,20232024
Austria Landesliga Oberösterreich,12697,20242025
Austria Landesliga Steiermark,7765,20222023
Austria Landesliga Steiermark,9787,20232024
Austria Landesliga Steiermark,12695,20242025
Austria Landesliga Salzburg,7767,20222023
Austria Landesliga Salzburg,9789,20232024
Austria Landesliga Salzburg,12710,20242025
International Club Friendlies 3,7801,2022
International Club Friendlies 3,8951,2023
International Club Friendlies 3,11431,2024
International Club Friendlies 3,13898,2025
International Club Friendlies 2,7802,2022
International Club Friendlies 2,10485,2023
International Club Friendlies 2,12674,2024
International Club Friendlies 1,7805,2022
International Club Friendlies 1,8950,2023
International Club Friendlies 1,11042,2024
International Club Friendlies 1,13902,2025
Czech Republic 3. Liga CFL,7944,20222023
Czech Republic 3. Liga CFL,9646,20232024
Czech Republic 3. Liga CFL,12966,20242025
Czech Republic 3. Liga MSFL,7945,20222023
Czech Republic 3. Liga MSFL,9647,20232024
Czech Republic 3. Liga MSFL,12507,20242025
International CONCACAF League,7977,2022
England Counties Leagues United Counties League Premier North,7979,20222023
England Counties Leagues United Counties League Premier North,9803,20232024
England Counties Leagues United Counties League Premier North,12768,20242025
England Counties Leagues United Counties League Premier South,7980,20222023
England Counties Leagues United Counties League Premier South,9802,20232024
England Counties Leagues United Counties League Premier South,12737,20242025
Slovakia 3 Liga East,8109,20222023
Slovakia 3 Liga East,10115,20232024
Slovakia 3 Liga East,12671,20242025
Slovakia 3 Liga West,8110,20222023
Slovakia 3 Liga West,9963,20232024
Slovakia 3 Liga West,12646,20242025
Spain División De Honor Juvenil Group 1,8125,20222023
Spain División De Honor Juvenil Group 1,10094,20232024
Spain División De Honor Juvenil Group 1,13186,20242025
Spain División De Honor Juvenil Group 2,8126,20222023
Spain División De Honor Juvenil Group 2,10095,20232024
Spain División De Honor Juvenil Group 2,13185,20242025
Spain División De Honor Juvenil Group 3,8129,20222023
Spain División De Honor Juvenil Group 3,10096,20232024
Spain División De Honor Juvenil Group 3,13222,20242025
Spain División De Honor Juvenil Group 4,8130,20222023
Spain División De Honor Juvenil Group 4,10097,20232024
Spain División De Honor Juvenil Group 4,13227,20242025
Spain División De Honor Juvenil Group 5,8133,20222023
Spain División De Honor Juvenil Group 5,10102,20232024
Spain División De Honor Juvenil Group 5,13193,20242025
Spain División De Honor Juvenil Group 6,8134,20222023
Spain División De Honor Juvenil Group 6,10103,20232024
Spain División De Honor Juvenil Group 6,13188,20242025
Spain División De Honor Juvenil Group 7,8136,20222023
Spain División De Honor Juvenil Group 7,10104,20232024
Spain División De Honor Juvenil Group 7,13191,20242025
Spain Segunda División RFEF Group 1,8147,20212022
Spain Segunda División RFEF Group 1,8148,20222023
Spain Segunda División RFEF Group 1,9920,20232024
Spain Segunda División RFEF Group 1,12909,20242025
Spain Segunda División RFEF Group 2,8149,20212022
Spain Segunda División RFEF Group 2,8150,20222023
Spain Segunda División RFEF Group 2,9921,20232024
Spain Segunda División RFEF Group 2,12920,20242025
Spain Segunda División RFEF Group 3,8151,20212022
Spain Segunda División RFEF Group 3,8152,20222023
Spain Segunda División RFEF Group 3,9922,20232024
Spain Segunda División RFEF Group 3,12923,20242025
Spain Segunda División RFEF Promotion Playoffs,8154,20212022
Spain Segunda División RFEF Promotion Playoffs,9328,20222023
Spain Segunda División RFEF Promotion Playoffs,11931,20232024
Spain Segunda División RFEF Relegation Playoffs,8155,20212022
Spain Segunda División RFEF Relegation Playoffs,9329,20222023
Spain Segunda División RFEF Relegation Playoffs,11935,20232024
Spain Segunda División RFEF Group 4,8156,20212022
Spain Segunda División RFEF Group 4,8157,20222023
Spain Segunda División RFEF Group 4,9932,20232024
Spain Segunda División RFEF Group 4,12908,20242025
Spain Segunda División RFEF Group 5,8158,20212022
Spain Segunda División RFEF Group 5,8159,20222023
Spain Segunda División RFEF Group 5,9933,20232024
Spain Segunda División RFEF Group 5,12924,20242025
Austria Frauenliga,8245,20222023
Austria Frauenliga,8248,20212022
Austria Frauenliga,9965,20232024
Austria Frauenliga,12639,20242025
Austria 2 Frauenliga,8247,20222023
Austria 2 Frauenliga,9967,20232024
Austria 2 Frauenliga,12642,20242025
Austria Womens Cup,8249,20222023
Austria Womens Cup,10272,20232024
Austria Womens Cup,13310,20242025
Mexico Liga TDP Group 2,8388,20222023
Mexico Liga TDP Group 2,10740,20232024
Mexico Liga TDP Group 2,13518,20242025
Mexico Liga TDP Group 3,8389,20222023
Mexico Liga TDP Group 3,10594,20232024
Mexico Liga TDP Group 3,13531,20242025
Mexico Liga TDP Group 4,8390,20222023
Mexico Liga TDP Group 4,10627,20232024
Mexico Liga TDP Group 4,13526,20242025
Mexico Liga TDP Group 1,8395,20222023
Mexico Liga TDP Group 1,10650,20232024
Mexico Liga TDP Group 5,8396,20222023
Mexico Liga TDP Group 5,10682,20232024
Mexico Liga TDP Group 5,13524,20242025
Mexico Liga TDP Group 6,8397,20222023
Mexico Liga TDP Group 6,10706,20232024
Mexico Liga TDP Group 6,13523,20242025
Mexico Liga TDP Group 7,8398,20222023
Mexico Liga TDP Group 7,10741,20232024
Mexico Liga TDP Group 7,13519,20242025
Mexico Liga TDP Group 8,8399,20222023
Mexico Liga TDP Group 8,10710,20232024
Mexico Liga TDP Group 8,13530,20242025
Mexico Liga TDP Group 9,8406,20222023
Mexico Liga TDP Group 9,10745,20232024
Mexico Liga TDP Group 9,13528,20242025
Mexico Liga TDP Group 10,8407,20222023
Mexico Liga TDP Group 10,10619,20232024
Mexico Liga TDP Group 10,13521,20242025
Mexico Liga TDP Group 11,8408,20222023
Mexico Liga TDP Group 11,10711,20232024
Mexico Liga TDP Group 11,13527,20242025
Mexico Liga TDP Group 12,8409,20222023
Mexico Liga TDP Group 12,10620,20232024
Mexico Liga TDP Group 12,13520,20242025
Mexico Liga TDP Group 13,8410,20222023
Mexico Liga TDP Group 13,10658,20232024
Mexico Liga TDP Group 13,13547,20242025
Mexico Liga TDP Group 14,8421,20222023
Mexico Liga TDP Group 14,10683,20232024
Mexico Liga TDP Group 14,13551,20242025
Mexico Liga TDP Group 15,8422,20222023
Mexico Liga TDP Group 15,10693,20232024
Mexico Liga TDP Group 15,13552,20242025
Mexico Liga TDP Group 16,8423,20222023
Mexico Liga TDP Group 16,10712,20232024
Mexico Liga TDP Group 16,13548,20242025
Mexico Liga TDP Group 17,8424,20222023
Mexico Liga TDP Group 17,10719,20232024
Mexico Liga TDP Group 17,13554,20242025
Mexico Liga TDP Group 18,8425,20222023
Finland Kolmonen Promotion Playoffs,8480,2022
Finland Kolmonen Promotion Playoffs,13676,2024
Croatia Second NL,8489,20222023
Croatia Second NL,10004,20232024
Croatia Second NL,12484,20242025
Romania Liga 2 Feminin,8500,20222023
Romania Liga 2 Feminin,10457,20232024
Romania Liga 2 Feminin,13263,20242025
Switzerland 2. Liga Interregional,8502,20222023
Switzerland 2. Liga Interregional,10031,20232024
Switzerland 2. Liga Interregional,12725,20242025
Georgia Womens League,8504,2022
Georgia Womens League,9073,2023
Georgia Womens League,11299,2024
Norway Womens Playoffs 1 2,8505,2022
Norway Womens Playoffs 1 2,11196,2023
Norway Womens Playoffs 1 2,13740,2024
Peru Copa Peru,8507,2022
Peru Copa Peru,10659,2023
Peru Copa Peru,13686,2024
Poland 4 Liga Pomorska,8517,20222023
Poland 4 Liga Pomorska,10017,20232024
Poland 4 Liga Pomorska,12891,20242025
Poland 4 Liga Kujawsko Pomorska,8519,20222023
Poland 4 Liga Kujawsko Pomorska,10018,20232024
Poland 4 Liga Kujawsko Pomorska,12888,20242025
Poland 4 Liga Lubuska,8530,20222023
Poland 4 Liga Lubuska,10037,20232024
Poland 4 Liga Lubuska,12887,20242025
Poland 4 Liga Lódzka,8532,20222023
Poland 4 Liga Lódzka,10038,20232024
Poland 4 Liga Lódzka,12886,20242025
Poland 4 Liga Mazowiecka,8534,20222023
Poland 4 Liga Mazowiecka,10039,20232024
Poland 4 Liga Mazowiecka,12890,20242025
Poland 4 Liga Podlaska,8541,20222023
Poland 4 Liga Podlaska,10077,20232024
Poland 4 Liga Podlaska,13157,20242025
Poland 4 Liga Małopolska,8543,20222023
Poland 4 Liga Małopolska,10086,20232024
Poland 4 Liga Małopolska,12904,20242025
Poland 4 Liga Wielkopolska,8546,20222023
Poland 4 Liga Wielkopolska,10087,20232024
Poland 4 Liga Wielkopolska,12889,20242025
France Feminine Division 2,8549,20222023
France Feminine Division 2,9919,20232024
France Feminine Division 2,12784,20242025
Poland 4 Liga Warminsko Mazurska,8551,20222023
Poland 4 Liga Warminsko Mazurska,10053,20232024
Poland 4 Liga Warminsko Mazurska,12905,20242025
Japan Empress Cup,8649,20222023
Japan Empress Cup,10837,20232024
Japan Empress Cup,13712,20242025
Costa Rica Copa Costa Rica,8650,20222023
Costa Rica Copa Costa Rica,10009,20232024
Costa Rica Copa Costa Rica,12794,20242025
Moldova Liga 2,8661,20222023
Moldova Liga 2,10340,20232024
Moldova Liga 2,13267,20242025
Moldova Womens Football Championship,8662,20222023
Moldova Womens Football Championship,10598,20232024
Moldova Womens Football Championship,13588,20242025
Poland 4 Liga Zachodniopomorska,8674,20222023
Poland 4 Liga Zachodniopomorska,10048,20232024
Poland 4 Liga Zachodniopomorska,13074,20242025
Poland 4 Liga Podkarpacka,8676,20222023
Poland 4 Liga Podkarpacka,10026,20232024
Poland 4 Liga Podkarpacka,12900,20242025
Poland 4 Liga Dolnośląska East,8681,20222023
Poland 4 Liga Dolnośląska East,10027,20232024
Poland 4 Liga Dolnośląska West,8683,20222023
Poland 4 Liga Lubelska I,8691,20222023
Poland 4 Liga Lubelska I,10088,20232024
Poland 4 Liga Lubelska II,8692,20222023
Poland 4 Liga Opolska,8693,20222023
Poland 4 Liga Opolska,10023,20232024
Poland 4 Liga Opolska,12903,20242025
Poland 4 Liga Świętokrzyska,8700,20222023
Poland 4 Liga Świętokrzyska,10022,20232024
Poland 4 Liga Świętokrzyska,12902,20242025
Switzerland Nationalliga B Women,8718,20222023
Switzerland Nationalliga B Women,9710,20232024
Switzerland Nationalliga B Women,12675,20242025
Switzerland Schweizer Pokal Frauen,8719,20222023
Switzerland Schweizer Pokal Frauen,10273,20232024
Switzerland Schweizer Pokal Frauen,12521,20242025
Czech Republic Czech Womens Cup,8723,20222023
Czech Republic Czech Womens Cup,9731,20232024
Czech Republic Czech Womens Cup,13707,20242025
Sweden Division 2 Play-offs,8789,2022
Sweden Division 2 Play-offs,10822,2023
Sweden Division 2 Play-offs,13709,2024
Mexico Copa por Mexico,8809,2022
Asia AFC U19 Championship,8868,2020
Ecuador Supercopa de Ecuador,8933,2023
Australia Queensland Pro Series,9021,2023
Australia Queensland Pro Series,11118,2024
Australia Queensland Pro Series,13890,2025
Belarus Super Cup Women,9148,2023
Belarus Super Cup Women,12256,2024
China Super Cup,9155,2023
China Super Cup,11057,2024
Qatar Emir Cup,9156,2023
Qatar Emir Cup,9157,2022
Qatar Emir Cup,11531,20232024
Sweden Ettan North,9159,2023
Sweden Ettan North,11067,2024
Sweden Ettan South,9160,2023
Sweden Ettan South,11068,2024
International Arab Club Champions Cup,9161,2023
Luxembourg Luxembourg Cup,9162,20222023
Luxembourg Luxembourg Cup,10458,20232024
Luxembourg Luxembourg Cup,13268,20242025
Luxembourg 1 Division,9165,20222023
Luxembourg 1 Division,10120,20232024
Luxembourg 1 Division,12462,20242025
Hungary NB II Women,9166,20222023
Hungary NB II Women,10218,20232024
Hungary NB II Women,12792,20242025
Lebanon Cup,9167,20222023
Lebanon Cup,9605,20232024
Lebanon Cup,13059,20242025
New Caledonia Super Ligue,9172,2023
New Caledonia Super Ligue,13180,2024
Republic of Ireland Munster Senior League,9173,20222023
Republic of Ireland Munster Senior League,10713,20232024
Republic of Ireland Munster Senior League,13316,20242025
Moldova Division A,9174,20222023
Moldova Division A,10118,20232024
Moldova Division A,10484,20202021
Moldova Division A,10654,20212022
Moldova Division A,11498,2019
Moldova Division A,12480,20242025
Australia Queensland Premier League 3,9177,2023
Australia Queensland Premier League 3,11231,2024
Australia Queensland Womens Super Cup,9178,2023
Australia Queensland Womens Super Cup,11155,2024
Poland II Liga Women,9180,20222023
Poland II Liga Women,10033,20232024
Poland II Liga Women,13411,20242025
Germany Regional Cup Schleswig Holstein,9182,20222023
Germany Regional Cup Schleswig Holstein,9534,20232024
Germany Regional Cup Schleswig Holstein,12067,20242025
Brazil Copa Rio Women,9183,2023
Brazil Copa Rio Women,11109,2024
Germany Regionalliga Women West,9185,20222023
Germany Regionalliga Women West,9879,20232024
Germany Regionalliga Women West,13159,20242025
Netherlands Hoofdklasse,9187,20222023
Netherlands Hoofdklasse,11377,20232024
Netherlands Hoofdklasse,12720,20242025
Australia New South Wales NPL 2 Youth,9250,2023
Australia New South Wales NPL 2 Youth,10967,2024
Australia New South Wales NPL 2 Youth,14007,2025
Colombia Liga Femenina,9252,2023
Colombia Liga Femenina,11235,2024
South Africa Diski Challenge,9255,20222023
South Africa Diski Challenge,10571,20232024
South Africa Diski Challenge,13417,20242025
Denmark Womens Playoffs Divisions 2 3,9257,20222023
Denmark Womens Playoffs Divisions 2 3,11023,20232024
Denmark Womens Playoffs Divisions 2 3,13993,20242025
Portugal Womens Cup,9261,20222023
Portugal Womens Cup,10835,20232024
Portugal Womens Cup,13677,20242025
Portugal Campeonato Nacional Feminino,9262,20222023
Portugal Campeonato Nacional Feminino,9709,20232024
Portugal Campeonato Nacional Feminino,12668,20242025
England U18 Professional Development League,9264,20222023
England U18 Professional Development League,10239,20232024
England U18 Professional Development League,12839,20242025
China China League Two,9265,2023
China China League Two,11386,2024
Paraguay Campeonato Femenino,9269,2023
Paraguay Campeonato Femenino,10922,2024
Paraguay Campeonato Femenino,13919,2025
Iceland U19 League B,9272,2023
Iceland U19 League B,11222,2024
Mexico Liga TDP Group Finals,9275,20222023
Mexico Liga TDP Group Finals,11528,20232024
Serbia SuperLiga Women,9278,20222023
Serbia SuperLiga Women,9807,20232024
Serbia SuperLiga Women,13429,20242025
Scotland Lowland League Cup,9280,20222023
Scotland Lowland League Cup,10931,20232024
Scotland Lowland League Cup,13715,20242025
India Womens League,9282,2023
India Womens League,10754,20232024
India Womens League,13733,20242025
Denmark 2nd Division Women,9285,20222023
Denmark 2nd Division Women,10006,20232024
Denmark 2nd Division Women,12574,20242025
Malta First Division Women,9286,20222023
Malta First Division Women,10059,20232024
Malta First Division Women,13004,20242025
Moldova Playoffs 1 2,9300,20222023
Moldova Playoffs 1 2,11035,20232024
Switzerland Womens Playoffs 1 2,9320,20222023
Switzerland Womens Playoffs 1 2,11493,20232024
Australia FT Australia Cup Preliminary,9321,2023
Australia FT Australia Cup Preliminary,11204,2024
Luxembourg Ligue 1 Women,9322,20222023
Luxembourg Ligue 1 Women,10459,20232024
Luxembourg Ligue 1 Women,13265,20242025
International WC Qualification Oceania,9325,2022
International WC Qualification Oceania,12801,2026
Jamaica Cup,9334,2023
Malaysia Malaysia FA Cup,9349,2023
Malaysia Malaysia FA Cup,12004,2024
Finland Womens Cup,9351,2023
Finland Womens Cup,11441,2024
Russia 3rd Division Moskva,9358,2023
Russia 3rd Division Moskva,11437,2024
Russia 3rd Division Center,9359,2023
Russia 3rd Division Center,13637,2024
Russia 3rd Division Moskva Oblast,9361,2023
Russia 3rd Division Moskva Oblast,11499,2024
Russia 3rd Division Ural and Western Siberia,9363,2023
Russia 3rd Division Ural and Western Siberia,11490,2024
Russia 3rd Division Privolzhye,9371,2023
Russia 3rd Division Privolzhye,11542,2024
Russia 3rd Division Southern Federal District,9373,2023
Russia 3rd Division Siberia,9375,2023
Russia 3rd Division North West,9377,2023
Russia 3rd Division North West,11984,2024
Russia 3rd Division Golden Ring,9379,2023
Russia 3rd Division Golden Ring,11539,2024
International Elite League U20,9383,20222023
International Elite League U20,9384,20212022
International Elite League U20,9385,20192020
International Elite League U20,10475,20232024
International Elite League U20,11432,20242025
International CAF Super Cup,9390,20222023
International CAF Super Cup,9391,20212022
International CAF Super Cup,9532,20232024
International CAF Super Cup,12669,20242025
Italy Viareggio Cup,9393,2023
Italy Viareggio Cup,11219,2024
International Gulf Cup of Nations,9398,2023
International Gulf Cup of Nations,13763,2024
Asia SAFF Championship,9399,2023
International Tournoi Maurice Revello,9401,2023
International Tournoi Maurice Revello,11523,2024
International SheBelieves Cup,9404,2023
International SheBelieves Cup,11413,2024
International SheBelieves Cup,13781,2025
International Florida Cup,9406,2023
Germany Germany Play offs 5 6,9432,20222023
Germany Germany Play offs 5 6,12058,20232024
Russia Playoffs 1 2,9434,20222023
Russia Playoffs 1 2,12060,20232024
Russia 3rd Division Sankt Peterburg,9435,2023
Russia 3rd Division Sankt Peterburg,11541,2024
Ukraine Playoffs 1 2,9438,20222023
Ukraine Playoffs 1 2,12029,20232024
Ukraine Playoffs 2 3,9439,20222023
Ukraine Playoffs 2 3,12052,20232024
Portugal Womens Playoffs 1 2,9441,20222023
Portugal Womens Playoffs 1 2,11993,20232024
Croatia Playoffs 2 3,9442,20222023
Croatia Playoffs 2 3,12082,20232024
Croatia Playoffs 3 4,9443,20222023
Croatia Playoffs 3 4,12080,20232024
Uzbekistan Cup,9446,2023
Uzbekistan Cup,11416,2024
Romania 3 Liga Final Stages,9454,20222023
Romania 3 Liga Final Stages,11997,20232024
Hungary Playoffs 2 3,9456,20222023
Albania Playoffs 2 3,9457,20222023
Albania Playoffs 2 3,11990,20232024
Albania Playoffs 1 2,9458,20222023
Albania Playoffs 1 2,11991,20232024
Bahrain Playoffs 1 2,9459,20222023
Bahrain Playoffs 1 2,12015,20232024
Bolivia Playoffs 1 2,9460,2022
Bolivia Playoffs 1 2,11201,2023
Chile Playoffs 1 2,9461,2021
Croatia Womens Playoffs 1 2,9464,20222023
Croatia Womens Playoffs 1 2,12394,20232024
Czech Republic Playoffs 1 2,9465,20222023
Czech Republic Playoffs 1 2,12030,20232024
Estonia Playoffs 1 2,9466,2022
Estonia Playoffs 1 2,10860,2023
Estonia Playoffs 1 2,13744,2024
Estonia Playoffs 2 3,9467,2022
Estonia Playoffs 2 3,10865,2023
Estonia Playoffs 2 3,13739,2024
Estonia Playoffs 3 4,9468,2022
Estonia Playoffs 3 4,10868,2023
Estonia Playoffs 3 4,13769,2024
Finland Playoffs 1 2,9469,2022
Finland Playoffs 1 2,10810,2023
Finland Playoffs 1 2,13705,2024
Uzbekistan Playoffs 1 2,9470,2022
Uzbekistan Playoffs 1 2,11185,2023
Uzbekistan Playoffs 1 2,13825,2024
Vietnam Playoffs 1 2,9471,2019
Vietnam Playoffs 1 2,12943,20232024
Estonia Womens Playoffs 1 2,9473,2022
Estonia Womens Playoffs 1 2,11195,2023
Estonia Womens Playoffs 1 2,13743,2024
Georgia Playoffs 1 2,9474,2022
Georgia Playoffs 1 2,10904,2023
Georgia Playoffs 1 2,13901,2024
Georgia Playoffs 2 3,9475,2022
Georgia Playoffs 2 3,10903,2023
Georgia Playoffs 2 3,13893,2024
Thailand Womens Playoffs 1 2,9477,2022
Thailand Womens Playoffs 1 2,10699,2023
Japan Playoffs 1 2,9478,2022
Switzerland Playoffs 2 3,9480,20222023
Switzerland Playoffs 1 2,9481,20222023
Switzerland Playoffs 1 2,12020,20232024
Sweden Playoffs 1 2,9482,2022
Sweden Playoffs 1 2,10855,2023
Sweden Playoffs 1 2,13747,2024
Sweden Playoffs 2 3,9483,2022
Sweden Playoffs 2 3,10856,2023
Sweden Playoffs 2 3,13767,2024
Sweden Playoffs 3 4,9484,2022
Sweden Playoffs 3 4,10859,2023
Sweden Playoffs 3 4,13753,2024
Sweden Womens Playoffs 1 2,9485,2022
Sweden Womens Playoffs 1 2,11186,2023
Sweden Womens Playoffs 1 2,13738,2024
Kenya Playoffs 1 2,9489,20212022
Kenya Playoffs 1 2,9764,20222023
Kenya Playoffs 1 2,12531,20232024
Paraguay Playoffs 1 2,9490,2021
Italy Womens Playoffs 1 2,9492,20222023
Italy Womens Playoffs 1 2,12022,20232024
Faroe Islands Playoffs 1 2,9493,2020
Israel Play Offs 3rd Division,9494,20222023
Israel Play Offs 3rd Division,11954,20232024
South Korea Playoffs 1 2,9496,2022
South Korea Playoffs 1 2,10883,2023
South Korea Playoffs 3 4,9497,2022
South Korea Playoffs 3 4,11202,2023
Kosovo Playoffs 1 2,9498,20222023
Kosovo Playoffs 1 2,12040,20232024
Saudi Arabia Playoffs 1 2,9500,20182019
Scotland Womens Playoffs 1 2,9503,20222023
Scotland Womens Playoffs 1 2,11971,20232024
Scotland Womens Playoffs 2 3,9504,20222023
Scotland Womens Playoffs 2 3,11974,20232024
Republic of Ireland Playoffs 1 2,9506,2022
Republic of Ireland Playoffs 1 2,11922,2023
Republic of Ireland Playoffs 1 2,13726,2024
Netherlands Womens Playoffs 2 3,9509,20222023
Netherlands Womens Playoffs 2 3,12025,20232024
Qatar Playoffs 1 2,9510,20222023
Qatar Playoffs 1 2,11537,20232024
Portugal Playoffs 1 2,9511,20222023
Portugal Playoffs 1 2,11996,20232024
Portugal Playoffs 2 3,9512,20222023
Portugal Playoffs 2 3,11994,20232024
Peru Playoffs 1 2,9513,2022
Norway Playoffs 1 2,9514,2022
Norway Playoffs 1 2,10910,2023
Norway Playoffs 1 2,13843,2024
Norway Playoffs 2 3,9515,2022
Norway Playoffs 2 3,10862,2023
Norway Playoffs 2 3,13735,2024
Northern Ireland Playoffs 1 2,9516,20222023
Northern Ireland Playoffs 1 2,11921,20222023
Northern Ireland Playoffs 1 2,11923,20232024
Nicaragua Playoffs 1 2,9517,20222023
Nicaragua Playoffs 1 2,12047,20232024
Northern Ireland Playoffs 2 3,9518,20222023
Northern Ireland Playoffs 2 3,11546,20232024
FYR Macedonia Playoffs 1 2,9519,20222023
FYR Macedonia Playoffs 1 2,12291,20232024
Latvia Playoffs 1 2,9520,2022
Latvia Playoffs 1 2,11197,2023
Latvia Playoffs 1 2,13741,2024
Lithuania Playoffs 1 2,9521,2022
Lithuania Playoffs 1 2,11198,2023
Lithuania Playoffs 1 2,13766,2024
Luxembourg Playoffs 1 2,9522,20222023
Luxembourg Playoffs 1 2,12034,20232024
Luxembourg Playoffs 2 3,9523,20222023
Luxembourg Playoffs 2 3,12037,20232024
Malta Playoffs 1 2,9524,20222023
International CAFA Nations Cup,9540,2023
Costa Rica Supercopa,9798,20232024
Costa Rica Supercopa,12049,20242025
Japan J League World Challenge,9815,2023
England Premier League Summer Series,9816,2023
Brunei Darussalam Super League,9819,2023
Brunei Darussalam Super League,13375,2024
Mexico U23 League,9820,20232024
Mexico U23 League,12418,20242025
International Womens Olympic Qualifying CAF,9823,2024
USA Leagues Cup,9824,2023
USA Leagues Cup,12945,2024
Slovakia 4 Liga East,9838,20222023
Slovakia 4 Liga East,10060,20232024
Slovakia 4 Liga East,12766,20242025
Slovakia 4 Liga Bratislava,9839,20222023
Slovakia 4 Liga Bratislava,10062,20232024
Slovakia 4 Liga Bratislava,12769,20242025
Slovakia 4 Liga Center,9841,20222023
Slovakia 4 Liga Center,10061,20232024
Slovakia 4 Liga Center,12750,20242025
Slovakia 4 Liga West,9843,20222023
Slovakia 4 Liga West,10063,20232024
Slovakia 4 Liga West,12755,20242025
USA NISA Independent Cup,9845,2023
USA NISA Independent Cup,12717,2024
International Pan Arab Games,9848,2023
Russia Womens Cup,9850,2023
Russia Womens Cup,11489,2024
Ecuador Superliga Femenina,9852,2023
Ecuador Superliga Femenina,11434,2024
New Zealand Womens Cup,9854,2023
New Zealand Womens Cup,11445,2024
New Zealand National Womens League,9855,2022
New Zealand National Womens League,10671,2023
New Zealand National Womens League,13609,2024
International CAF U23 Cup of Nations,9857,2023
Australia Queensland PL Youth,9859,2023
Australia Queensland PL Youth,11099,2024
Australia Queensland PL Youth,13892,2025
Kazakhstan Womens Championship,9861,2023
Kazakhstan Womens Championship,11429,2024
Brazil Copa Gaucha,9863,2023
Brazil Copa Gaucha,13329,2024
Brazil Copa Fares Lopes,9865,2023
Brazil Copa Fares Lopes,13647,2024
Iceland 2 Deild Women,9867,2023
Iceland 2 Deild Women,11166,2024
International UEFA CONMEBOL Club Challenge,9868,2023
Bolivia Copa de la División Profesional,9869,2023
USA MLS All Star,9900,2023
USA MLS All Star,12965,2024
Hungary NB 3 Northwest,9935,20232024
Hungary NB 3 Northwest,12852,20242025
Hungary NB 3 Northeast,9939,20232024
Hungary NB 3 Northeast,12867,20242025
Hungary NB 3 Southeast,9940,20232024
Hungary NB 3 Southeast,12847,20242025
Austria Regionalliga Ost,9956,20232024
Austria Regionalliga Ost,12602,20242025
Austria Regionalliga West,9958,20232024
Austria Regionalliga West,12506,20242025
Austria SFV Cup,9988,20232024
Austria SFV Cup,12500,20242025
Austria Regionalliga Mitte,9989,20232024
Austria Regionalliga Mitte,12510,20242025
France National 3 Group G,10178,20232024
France National 3 Group G,12916,20242025
England Womens National League Division One South East,10191,20232024
England Womens National League Division One South East,12700,20242025
England Womens National League Division North,10196,20232024
England Womens National League Division North,12716,20242025
England Womens National League Division Midlands,10197,20232024
England Womens National League Division Midlands,12757,20242025
England Womens National League Division One South West,10198,20232024
England Womens National League Division One South West,12705,20242025
England Womens National League Premier Division North,10199,20232024
England Womens National League Premier Division North,12712,20242025
England Womens National League Premier Division South,10200,20232024
England Womens National League Premier Division South,12692,20242025
Hungary NB 3 Southwest,10281,20232024
Hungary NB 3 Southwest,12844,20242025
Poland 3 Liga Group 1,10286,20232024
Poland 3 Liga Group 1,12563,20242025
Poland 3 Liga Group 2,10287,20232024
Poland 3 Liga Group 2,12549,20242025
Poland 3 Liga Group 3,10288,20232024
Poland 3 Liga Group 3,12559,20242025
Poland 3 Liga Group 4,10289,20232024
Poland 3 Liga Group 4,12562,20242025
Poland 4 Liga Śląska II,10317,20232024
Poland 4 Liga Śląska I,10320,20232024
Poland 4 Liga Śląska I,12885,20242025
Belgium Womens Cup,10389,20232024
Belgium Womens Cup,13158,20242025
Argentina Copa Santa Fe,10393,2023
Argentina Copa Santa Fe,12427,2024
Denmark Womens Cup,10396,20232024
Denmark Womens Cup,13110,20242025
Germany Regional Cup Berlin,10397,20232024
Germany Regional Cup Berlin,13112,20242025
Germany Regional Cup Thüringen,10400,20232024
Germany Regional Cup Thüringen,13029,20242025
Hungary Womens Cup,10404,20232024
Hungary Womens Cup,12765,20242025
Spain Copa Catalunya,10405,20232024
Spain Copa Catalunya,13697,20242025
Switzerland 2. Liga Interregional Cup,10407,20232024
Switzerland 2. Liga Interregional Cup,12578,20242025
Russia Second League A,10415,20232024
Russia Second League A,12745,20242025
Russia Second League B Group 1,10417,2023
Russia Second League B Group 1,11395,2024
Russia Second League B Group 2,10421,2023
Russia Second League B Group 2,11396,2024
Russia Second League B Group 3,10422,2023
Russia Second League B Group 3,11394,2024
Russia Second League B Group 4,10423,2023
Russia Second League B Group 4,11399,2024
Germany State Leagues Berlin,10425,20232024
Germany State Leagues Berlin,13169,20242025
Germany State Leagues Saarland,10427,20232024
Germany State Leagues Saarland,12866,20242025
Germany State Leagues Bremen,10429,20232024
Germany State Leagues Bremen,13290,20242025
Germany State Leagues Lüneburg,10434,20232024
Germany State Leagues Lüneburg,13097,20242025
